Date,AAPL,AMZN,BBAR,BMA,DIA,EEM,GGAL,GOOGL,MSFT,NVDA,PAM,QQQ,SPY,YPF,Total_portafolio
2022-09-22,"1500,8","469,24","101,22","255,49","1130,68","506,16","357,94","297,96","1639,1","75,27","616,25","2192,86","1785,53","207,6","11136,08"
2022-09-23,"1478,11","455,12","94,31","248,63","1113,15","493,67","341,98","293,79","1618,29","75,0","593,0","2157,15","1755,61","186,9","10904,71"
2022-09-26,"1481,45","460,6","91,19","234,61","1101,33","487,64","321,94","292,1","1615,09","73,27","560,25","2148,23","1738,24","187,5","10793,43"
2022-09-27,"1491,17","457,64","91,82","228,47","1095,99","487,09","307,21","290,1","1608,02","74,38","561,25","2149,09","1733,8","186,3","10762,33"
2022-09-28,"1472,31","472,04","93,38","227,68","1116,42","491,34","311,3","297,69","1639,71","76,32","574,25","2191,84","1767,92","191,7","10923,89"
2022-09-29,"1399,99","459,2","94,63","226,73","1099,41","480,36","307,62","289,86","1615,43","73,22","577,0","2128,65","1730,99","186,6","10669,71"
2022-09-30,"1357,94","452,0","94,0","224,84","1080,94","478,58","308,86","284,6","1584,14","72,74","569,25","2092,56","1704,22","186,3","10490,97"
2022-10-03,"1399,7","463,52","100,25","242,96","1109,12","486,4","332,46","293,49","1637,47","74,97","602,75","2141,65","1749,22","204,6","10838,56"
2022-10-04,"1435,56","484,36","102,75","246,27","1140,54","502,32","334,12","302,42","1692,83","78,9","594,5","2208,99","1803,42","207,9","11134,87"
2022-10-05,"1438,51","483,8","101,5","242,17","1139,22","502,59","328,74","301,8","1695,01","79,15","599,25","2207,81","1799,22","222,0","11140,76"
2022-10-06,"1428,98","481,2","99,94","237,6","1125,83","499,57","321,7","301,77","1678,62","78,68","606,0","2190,43","1780,66","216,3","11047,26"
2022-10-07,"1376,51","458,24","97,44","231,93","1102,27","489,15","318,8","293,61","1593,26","72,36","593,25","2106,97","1730,99","215,7","10680,47"
2022-10-10,"1379,75","454,68","97,12","229,88","1098,47","482,29","315,49","291,17","1559,31","69,93","591,5","2085,9","1717,77","206,4","10579,68"
2022-10-11,"1365,6","448,84","94,63","226,42","1099,71","474,6","309,69","289,15","1533,2","69,42","569,75","2057,25","1706,89","201,9","10447,05"
2022-10-12,"1359,31","451,6","92,44","221,53","1099,22","475,15","300,58","290,28","1535,51","68,91","556,5","2056,54","1701,26","198,0","10406,85"
2022-10-13,"1405,0","450,12","94,31","225,47","1130,83","476,52","304,31","294,74","1593,26","71,67","574,0","2104,77","1746,16","206,1","10677,27"
2022-10-14,"1359,7","427,6","92,44","223,27","1116,76","469,39","296,44","287,31","1554,62","67,27","559,5","2041,51","1706,37","199,8","10401,98"
2022-10-17,"1399,3","455,16","94,94","229,1","1136,47","482,29","308,45","297,45","1615,63","71,23","575,0","2108,92","1750,22","212,1","10736,27"
2022-10-18,"1412,47","465,44","94,94","231,3","1149,3","482,42","308,45","299,83","1622,23","71,71","577,5","2125,6","1770,78","208,2","10820,18"
2022-10-19,"1413,55","460,28","93,69","230,2","1145,09","473,64","309,28","296,44","1608,49","72,21","582,0","2117,85","1758,23","211,2","10772,15"
